ISO3,Year,flowDesc,AFG_trade,ARG_trade,AUS_trade,BEL_trade,BGD_trade,CAN_trade,CHN_trade,DEU_trade,ESP_trade,FRA_trade,GBR_trade,HRV_trade,IND_trade,IRN_trade,IRQ_trade,ISR_trade,ITA_trade,JPN_trade,LKA_trade,PAK_trade,PRT_trade,RUS_trade,SAU_trade,SWE_trade,USA_trade,Barley_Area_harvested,Barley_Production,Barley_Yield,"Hen_eggs_in_shell,_fresh_Laying","Hen_eggs_in_shell,_fresh_Production","Hen_eggs_in_shell,_fresh_Yield","Hen_eggs_in_shell,_fresh_Yield/Carcass_Weight","Meat_of_cattle_with_the_bone,_fresh_or_chilled_Producing_Animals/Slaughtered","Meat_of_cattle_with_the_bone,_fresh_or_chilled_Production","Meat_of_cattle_with_the_bone,_fresh_or_chilled_Yield/Carcass_Weight","Meat_of_chickens,_fresh_or_chilled_Producing_Animals/Slaughtered","Meat_of_chickens,_fresh_or_chilled_Production","Meat_of_chickens,_fresh_or_chilled_Yield/Carcass_Weight","Meat_of_sheep,_fresh_or_chilled_Producing_Animals/Slaughtered","Meat_of_sheep,_fresh_or_chilled_Production","Meat_of_sheep,_fresh_or_chilled_Yield/Carcass_Weight","Onions_and_shallots,_dry_(excluding_dehydrated)_Area_harvested","Onions_and_shallots,_dry_(excluding_dehydrated)_Production","Onions_and_shallots,_dry_(excluding_dehydrated)_Yield","Other_vegetables,_fresh_n.e.c._Area_harvested","Other_vegetables,_fresh_n.e.c._Production","Other_vegetables,_fresh_n.e.c._Yield",Potatoes_Area_harvested,Potatoes_Production,Potatoes_Yield,Tomatoes_Area_harvested,Tomatoes_Production,Tomatoes_Yield,Wheat_Area_harvested,Wheat_Production,Wheat_Yield,"Total Damage, Adjusted ('000 US$)",No. Affected,Total Deaths,Exports of goods and services (% of GDP),GDP (current US$),GDP growth (annual %),GDP per capita (current US$),Imports of goods and services (% of GDP),"Inflation, consumer prices (annual %)",Trade (% of GDP),"Employment to population ratio, 15+, female (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, female (%) (national estimate)","Employment to population ratio, ages 15-24, male (%) (national estimate)","Unemployment with basic education, female (% of female labor force with basic education)","Unemployment with basic education, male (% of male labor force with basic education)",Rural_population,Total_Population_Both_sexes,Total_Population_Female,Total_Population_Male,Urban_population,Current_account_balance_(%_of_GDP),External_debt_stocks_(%_of_GNI),"Foreign_direct_investment,_net_inflows_(%_of_GDP)",Gini_index,"Life_expectancy_at_birth,_female_(years)","Life_expectancy_at_birth,_male_(years)","Life_expectancy_at_birth,_total_(years)",Population_growth_(annual_%),Poverty_headcount_ratio_at_$3.00_a_day_(2021_PPP)_(%_of_population),"Unemployment,_total_(%_of_total_labor_force)_(modeled_ILO_estimate)",Urban_population_(%_of_total_population)
AFG,2015,Export,,,1296260.0,354154.0,618700.0,771752.0,10150949.0,5677441.0,333566.0,250837.0,516828.0,,188869645.0,29162373.0,17021113.0,,2381828.0,11685.0,1328.0,226568660.0,,18508310.0,909866.0,281472.0,2710020.0,282000.0,403000.0,1429.1,9336.0,208246.505,42.0,2124.0,619065.0,111438.28,180.0,30698.0,24558.74,800.0,6721936.0,107400.34,16.0,14300.0,197851.0,13835.7,89246.0,810613.88,9082.9,25019.0,327507.0,13090.3,,,,2128104.0,4673040.0,2195.9,3970.0,26575.0,446.0,,19134221644.7325,1.45131466066431,565.569730408751,,-0.661709164713742,,16.893,,,,,25368.923,33831.764,16732.244,17099.52,8367.571,-21.9126573355151,13.4908301094464,0.88400046336123,,64.178,60.363,62.27,3.11995924146907,,9.052,24.803
AFG,2015,Import,,87416.0,1259046.0,1234531.0,3235225.0,2576338.0,1043998238.0,30984392.0,2386756.0,9766762.0,7781987.0,,130617617.0,1807982227.0,439596.0,3874.0,4770988.0,292077367.0,1036644.0,1346407628.0,84825.0,157408449.0,9561588.0,4753543.0,251533851.0,282000.0,403000.0,1429.1,9336.0,208246.505,42.0,2124.0,619065.0,111438.28,180.0,30698.0,24558.74,800.0,6721936.0,107400.34,16.0,14300.0,197851.0,13835.7,89246.0,810613.88,9082.9,25019.0,327507.0,13090.3,,,,2128104.0,4673040.0,2195.9,3970.0,26575.0,446.0,,19134221644.7325,1.45131466066431,565.569730408751,,-0.661709164713742,,16.893,,,,,25368.923,33831.764,16732.244,17099.52,8367.571,-21.9126573355151,13.4908301094464,0.88400046336123,,64.178,60.363,62.27,3.11995924146907,,9.052,24.803
AFG,2016,Export,,,455832.0,1231243.0,177188.0,609003.0,4754161.0,4405604.0,46083.0,1408046.0,1689800.0,,230037526.0,18822947.0,11184770.0,,136779.0,83282.0,,283316886.0,13410.0,3486361.0,1138002.0,43348.0,1312089.0,219208.0,301856.0,1377.0,9361.0,208779.37,42.0,2124.0,671906.0,107532.88,160.0,30372.0,24297.68,800.0,6740686.0,107668.49,16.0,13335.0,141649.0,10622.3,145980.0,1324882.6,9075.8,35699.0,427917.0,11986.8,,,,2300210.0,4555110.0,1980.3,0.0,0.0,84.0,,18116572395.0772,2.26031420279821,522.082215583898,,4.38389195513915,,17.569,,,,,25985.093,34700.612,17159.297,17541.316,8670.939,-14.9501951919169,14.1470450360055,0.516606084523093,,64.64,60.661,62.646,2.53571991833963,,10.133,25.02
AFG,2016,Import,,79799.0,5554109.0,1008152.0,2929680.0,6702967.0,1092707519.0,29431042.0,1852642.0,5401786.0,7995003.0,,152876873.0,1265139067.0,,251.0,5421330.0,248690628.0,2177939.0,1198759334.0,282616.0,138792029.0,9820457.0,3395513.0,73432839.0,219208.0,301856.0,1377.0,9361.0,208779.37,42.0,2124.0,671906.0,107532.88,160.0,30372.0,24297.68,800.0,6740686.0,107668.49,16.0,13335.0,141649.0,10622.3,145980.0,1324882.6,9075.8,35699.0,427917.0,11986.8,,,,2300210.0,4555110.0,1980.3,0.0,0.0,84.0,,18116572395.0772,2.26031420279821,522.082215583898,,4.38389195513915,,17.569,,,,,25985.093,34700.612,17159.297,17541.316,8670.939,-14.9501951919169,14.1470450360055,0.516606084523093,,64.64,60.661,62.646,2.53571991833963,,10.133,25.02
AFG,2017,Export,,,600415.16,68184.93,10108.01,1717902.25,11711475.65,4865421.87,90351.67,513064.72,870069.0,,356139528.1,18112758.66,14563223.43,,416641.6,79370.96,,357201296.9,,1492940.61,5904179.83,86752.43,2489035.78,68179.0,94995.0,1393.3,10688.0,210000.0,37.0,1871.0,657632.0,115754.24,176.0,34547.0,27637.84,800.0,7046922.0,112540.74,16.0,17721.0,212000.0,11963.2,78255.0,712123.7,9100.0,32116.0,513194.0,15979.4,,,,2104377.0,4280776.0,2034.2,0.0,9545.0,226.0,,18753456497.8159,2.6470032027451,525.469770891619,,4.97595150553833,,18.262,15.599,49.036,24.023,10.858,26558.609,35688.935,17649.936,18038.999,8971.472,-18.9559612272258,14.5133427404056,0.274796791572807,,65.606,59.388,62.406,2.80833730805469,,11.184,25.25
AFG,2017,Import,,167634.33,12224606.8,14092179.61,4252799.13,20033975.46,1179297873.0,61249290.33,2631439.48,6664274.31,6688661.11,8897.41,258838561.6,1212563808.0,90501.77,133531.83,6238783.88,437414935.8,553813.32,1293224714.0,166793.69,192777108.0,3884593.08,7743618.49,60648758.83,68179.0,94995.0,1393.3,10688.0,210000.0,37.0,1871.0,657632.0,115754.24,176.0,34547.0,27637.84,800.0,7046922.0,112540.74,16.0,17721.0,212000.0,11963.2,78255.0,712123.7,9100.0,32116.0,513194.0,15979.4,,,,2104377.0,4280776.0,2034.2,0.0,9545.0,226.0,,18753456497.8159,2.6470032027451,525.469770891619,,4.97595150553833,,18.262,15.599,49.036,24.023,10.858,26558.609,35688.935,17649.936,18038.999,8971.472,-18.9559612272258,14.5133427404056,0.274796791572807,,65.606,59.388,62.406,2.80833730805469,,11.184,25.25
AFG,2018,Export,,,764751.79,25717.45,,1321981.98,28410084.68,5584718.58,51750.2,538392.63,1693973.13,,359469649.9,20269215.36,13190079.73,,279918.22,162888.95,,379108953.3,13304.68,1665685.22,6604192.14,107472.24,1777464.21,84147.0,56781.0,674.8,9800.0,218083.435,42.0,2119.0,633151.0,96126.71,152.0,32655.0,29315.76,898.0,6836515.0,110000.0,16.0,10551.0,162761.32,15426.2,81453.0,742888.49,9120.5,32400.0,615684.0,19002.6,,,,1635000.0,3613300.0,2210.0,0.0,13504000.0,113.0,,18053222687.4126,1.18922812944517,491.337221382603,,0.626149149168847,,16.879,,,,,27099.874,36743.039,18178.417,18564.622,9273.302,-21.5852741164653,14.6424246657516,0.661572217787196,,65.942,59.175,62.443,2.91080959861384,,11.196,25.495
AFG,2018,Import,,212325.76,10984774.56,11181046.63,6278789.38,10182011.21,1165931752.0,65545243.85,2728141.74,7406892.76,4654858.64,173936.28,354282140.2,1264167476.0,10189.47,5332.33,9167960.3,414024682.4,460615.91,1086851108.0,41458.21,157697023.6,5259515.89,5327859.74,55027632.97,84147.0,56781.0,674.8,9800.0,218083.435,42.0,2119.0,633151.0,96126.71,152.0,32655.0,29315.76,898.0,6836515.0,110000.0,16.0,10551.0,162761.32,15426.2,81453.0,742888.49,9120.5,32400.0,615684.0,19002.6,,,,1635000.0,3613300.0,2210.0,0.0,13504000.0,113.0,,18053222687.4126,1.18922812944517,491.337221382603,,0.626149149168847,,16.879,,,,,27099.874,36743.039,18178.417,18564.622,9273.302,-21.5852741164653,14.6424246657516,0.661572217787196,,65.942,59.175,62.443,2.91080959861384,,11.196,25.495
AFG,2019,Export,,,1134984.4,61454.09,312758.58,1377671.29,31001901.76,11704679.86,388566.29,338655.5,1690918.52,,410135570.1,15053035.82,14500216.63,,491212.71,14043.36,,298635063.1,8443.52,2021828.03,9426171.31,307092.42,3006283.43,84070.0,123576.0,1469.9,9823.0,218267.71,42.0,2116.0,625556.0,89006.91,142.0,32381.0,27680.53,855.0,7000000.0,110888.13,16.0,18343.0,352725.0,19229.4,41561.0,377817.29,9090.7,57066.0,921122.0,16141.3,,,,2334000.0,4890000.0,2095.1,0.0,123150.0,211.0,,18799444490.1128,3.91160341625552,496.6025042585,,2.30237251516834,,15.458,,,,,27626.382,37856.121,18736.474,19119.647,9582.625,-20.1704643881064,13.9496520351375,0.124495985291258,,66.144,59.91,62.941,2.98438913621969,,11.185,25.754
AFG,2019,Import,,257396.17,15133928.78,7042551.36,7617401.37,11502438.89,1192426517.0,89702137.06,3286940.66,11729349.13,18912311.91,490593.48,453695604.9,1247167949.0,2624.6,626.72,14756095.69,229796432.2,767793.01,1102989064.0,419386.96,260518342.9,4530037.61,5199630.27,783751664.4,84070.0,123576.0,1469.9,9823.0,218267.71,42.0,2116.0,625556.0,89006.91,142.0,32381.0,27680.53,855.0,7000000.0,110888.13,16.0,18343.0,352725.0,19229.4,41561.0,377817.29,9090.7,57066.0,921122.0,16141.3,,,,2334000.0,4890000.0,2095.1,0.0,123150.0,211.0,,18799444490.1128,3.91160341625552,496.6025042585,,2.30237251516834,,15.458,,,,,27626.382,37856.121,18736.474,19119.647,9582.625,-20.1704643881064,13.9496520351375,0.124495985291258,,66.144,59.91,62.941,2.98438913621969,,11.185,25.754
AGO,2004,Export,14392.521,190230.005,630597.496,401427995.6,,300531468.7,4260538673.0,1957946.107,224033554.8,698995584.7,7626119.584,,616810768.6,,,138048494.9,48276687.31,26406755.81,,521.8,1035318.449,106546.942,2151.828,33711.743,3983652450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,2004,Import,24172.868,91712079.87,2071811.104,265308044.9,188223.11,40576358.17,258479282.5,91484250.34,59626683.76,246202947.5,128218340.1,3588.292,87896635.87,1199450.569,302.445,15622757.05,114432545.9,245452949.5,1088058.886,3655350.287,850041660.1,27163053.33,1793679.52,44136522.54,434782496.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,2005,Export,,341410.753,126875.223,142258683.2,,1422847242.0,6698133090.0,1717889.905,624220622.5,1868040307.0,57696231.71,400.882,528875762.4,13333.772,,496380512.6,68731988.16,58756620.95,,,29309197.23,3594.338,526.576,4711.247,7728758479.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,2005,Import,27805.478,144903594.5,2064202.605,367508949.7,123821.744,59386319.19,424506266.7,119058412.1,118083839.6,307042563.2,263821057.0,61446.977,207223974.4,919362.07,7433.846,45713648.12,130856995.3,229522910.2,628645.043,3172339.095,1016803387.0,36264369.8,21602730.25,29009902.61,808913056.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,2006,Export,,19531.732,150740.389,194058094.6,18913.752,2101247672.0,11073045265.0,2741954.213,345813708.3,1291400554.0,17126084.89,,604391193.7,,1703.988,275724535.0,84086310.43,609887609.4,,,65881186.65,50.119,4892.442,4237.918,10101640644.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,2006,Import,195258.949,151020169.3,4124260.097,499426943.6,234030.764,68693231.93,865957953.3,215789516.0,250243947.0,538825730.0,406716066.4,462900.221,414696682.6,,862791.692,87268720.76,143060178.5,361143783.6,1911753.63,3989211.53,1595745084.0,149491471.0,8085422.214,52393051.37,1621155228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,2007,Export,,,,107976895.0,,2913186035.0,13459326563.0,146305.0,777102267.0,2592972627.0,,,2376843352.0,,,183490860.0,324796391.0,141119644.0,,,627938063.0,,,,10875646624.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,2007,Import,176303.0,118039390.0,7138458.0,445866237.0,388302.0,46410862.0,864709131.0,145607995.0,144675266.0,428509154.0,388496608.0,320270.0,146755323.0,,6578816.0,36698482.0,151805376.0,424037810.0,8669144.0,9816884.0,1641640086.0,20831805.0,12250283.0,96893919.0,995114611.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,2008,Export,39.888,1320132.872,233744.324,119882487.4,196818.189,4864240844.0,19795502172.0,130517206.4,1794769608.0,3568828874.0,883265288.7,43680.106,2656593057.0,,,204178281.2,128280378.1,96154780.3,,57122.313,473873152.6,108269.22,56255.944,307749050.5,14986151062.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,2008,Import,2052860.11,280290471.9,12782836.99,956828710.6,887734.258,93392469.95,2162518026.0,377004978.1,565690578.9,851558702.9,762510041.8,94254.773,914117950.7,,66271451.64,56880239.87,343108932.5,855409413.4,3346568.88,9645829.929,3582413933.0,52133602.1,12743871.51,258211907.9,2095974990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,2009,Export,,,,66757200.0,,2324861006.0,15954060922.0,64662033.0,740116751.0,3030206205.0,287007210.0,,3659557185.0,,,219883812.0,98577.0,91205990.0,,,290670075.0,,,334813101.0,7708378359.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,2009,Import,2279642.0,196550108.0,12563314.0,900148143.0,1259391.0,120037880.0,2094782750.0,339251470.0,395336056.0,686740225.0,997913253.0,60888.0,1171807310.0,,52648856.0,36872771.0,493203754.0,1144055337.0,3422939.0,14995229.0,3704037715.0,133092908.0,80967677.0,160710152.0,1947700684.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,2010,Export,,,,45614873.0,,4039116578.0,20963245476.0,,973507488.0,2213064563.0,77152025.0,,5117824926.0,,,426397104.0,219933498.0,,,,866257758.0,,,,9965785888.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,2010,Import,660335.0,149803698.0,9466841.0,812816037.0,849852.0,138882719.0,1829198708.0,310632952.0,321955515.0,887017586.0,854643217.0,6052200.0,533470722.0,,15541419.0,55896035.0,267099443.0,402769173.0,3890199.0,10782909.0,2607038140.0,15127759.0,13585822.0,138561705.0,1679331344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,2011,Export,,,,39328574.0,,,24360792847.0,113809909.0,650112757.0,2187026178.0,348431351.0,,6842018300.0,,,390336822.0,2270211034.0,1369367.0,,,1612486681.0,,,25530123.0,16475024144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,2011,Import,280397.0,198838928.0,14067238.0,633415232.0,1934534.0,229453357.0,1837128963.0,297957579.0,325663371.0,855179886.0,789491140.0,1326290.0,340990172.0,,851827.0,22751291.0,235176188.0,396295139.0,3061155.0,22083774.0,3455494969.0,7529731.0,17286800.0,169700026.0,1747664018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,2013,Export,,,,123610469.0,,3305027169.0,31947235081.0,,2481785160.0,1374449816.0,838968401.0,,6764232765.0,,,25343249.0,1029414240.0,351933268.0,,,2987167493.0,65798.0,,,5018390939.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,2013,Import,104863.0,150753509.0,22764961.0,831660513.0,2442761.0,85879649.0,2807559763.0,237594693.0,504906167.0,712450729.0,952704778.0,3708421.0,464625959.0,,961291.0,40312272.0,410237646.0,497646452.0,2514291.0,32006105.0,4339196450.0,28282933.0,16940207.0,176209940.0,1678238536.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,2014,Export,,,45435804.0,52383950.0,,2719654992.0,27527110851.0,99315734.0,3726455174.0,1929812984.0,292919343.0,,4507416181.0,,,28680601.0,1347847024.0,322231936.0,,,1926041002.0,,,,2548807590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,2014,Import,80073.0,202993620.0,21951547.0,1011226934.0,4878415.0,124367971.0,3428512382.0,344118090.0,433952419.0,1027323408.0,1062229664.0,12569962.0,635953408.0,,903394.0,55492054.0,493172707.0,611255619.0,3939548.0,45762432.0,4781920802.0,59053864.0,21627508.0,146978222.0,2293681442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,2015,Export,39585.79,142230.16,16096404.49,50046639.69,,1035618609.0,14320565527.0,8755504.4,2245976426.0,1599581068.0,1011126417.0,,2676339583.0,,1247195.55,55954583.59,1105765643.0,151653331.8,,23302.62,1199355049.0,609950.91,956429.61,213824.83,1265801316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,2015,Import,305721.48,128593612.7,11716962.54,836612948.5,4127945.38,79095384.45,3311091334.0,301878628.4,347840265.2,707316898.2,779502356.3,1944223.69,430719483.6,2299497.64,79091.65,42957274.52,427399265.3,237550210.3,2558125.33,42526713.99,2783117807.0,50127123.38,26470163.44,40091138.11,1720304160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,2016,Export,775.03,483147.49,8546882.0,40199705.53,2750.4,873616866.2,13923091960.0,14204181.73,882089094.5,910864067.6,411203618.4,8224.06,1948845077.0,21023.54,80353.53,180001186.7,488551728.1,19089243.75,13728.73,75101.78,851431605.6,582452.12,1620090.25,12326601.99,1525650265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,2016,Import,354176.76,62555563.76,6845130.7,608878658.3,1822168.9,62145043.68,1674919663.0,284581735.2,206052218.5,456830241.3,523787169.0,3492087.71,326782250.2,1717150.45,74115.11,70976125.04,316252253.6,58849710.65,3675051.62,27498005.49,1902467438.0,497817809.0,37876692.08,23836564.56,1698553246.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,2017,Export,2248.39,98699.71,1904300.69,28690458.34,125722.43,1079684282.0,19487066539.0,7700200.99,1025777275.0,330799771.2,373206577.6,,2890061159.0,1138.6,41336.65,151349362.2,460504641.7,282364154.2,10669.09,709989.29,334787697.7,1028179.83,2189286.29,772756.2,1079503617.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,2017,Import,69883.1,56867850.89,30316065.36,650666018.7,986417.9,101912341.9,2134793452.0,326606743.5,347009210.5,515233952.8,546422753.5,5057208.3,386584638.7,10389013.43,3753.34,34473411.49,359946737.4,105102789.9,3848560.06,27505900.64,2561556789.0,121251005.0,45885193.74,8001348.81,1049177744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,2018,Export,19352.67,61362.34,40220091.98,63360918.85,55220.009,647164296.6,24512124128.0,2460631.538,1235489702.0,573475815.7,330724339.1,87324.835,3768940128.0,468.757,276519.407,452418972.1,468143596.5,264299097.9,,451589.0,1062698307.0,3993908.29,489901.001,8320.836,1371979959.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,2018,Import,117811.83,52468905.41,5889488.026,1047074123.0,1155665.441,88066423.56,2331088266.0,177049416.9,140244268.3,440789305.8,454043187.3,3722978.931,494175965.7,1756270.902,2493.876,29983048.68,331543309.2,71694981.88,3424295.953,20036258.91,2187650971.0,95275059.2,45783185.17,22255166.58,788583198.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,2019,Export,,381917.438,622696.157,191105020.0,1906.463,39051590.48,21536930665.0,5740161.163,1267208997.0,645100544.7,71627296.03,,3376931028.0,3546.342,32232.158,164859717.2,782042086.2,57407359.52,,68120.565,1109207246.0,156823.58,624650.205,21073777.95,898271093.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,2019,Import,2391.9,56487489.75,5651486.182,915065257.9,1173385.371,94477454.05,2026243882.0,155103559.9,204189297.9,1758282312.0,418777277.7,558173.983,474420176.7,293323.711,7606.673,11541131.02,333427409.7,79436935.82,3788906.861,25479585.35,1827182901.0,75514666.83,40625163.92,27659071.31,700095609.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,2020,Export,,81176.18,516912.615,172403278.4,,103628008.0,13216049172.0,4348541.45,762491387.9,432609348.3,37744887.8,,1611519762.0,,22063.882,81511091.42,299277158.6,51816709.94,,12368886.14,260307286.0,224573.505,317639.573,114796.796,388053090.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,2020,Import,1485.052,51308044.17,6129087.434,402215545.5,745617.549,92788004.61,1434674062.0,152979251.0,133047552.3,308341567.5,433621207.5,474988.104,453823622.8,303142.487,5020.7,11339027.49,232815514.2,94071056.9,1109153.095,29616077.95,1294540277.0,105958341.6,55016591.94,28686339.91,614179849.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,2021,Export,,502.152,57958103.92,198687436.8,42197099.61,407356591.2,20058426272.0,6281345.105,793986999.0,361099628.0,126223041.1,503.374,3008390595.0,,1926.929,90721874.39,632025040.5,88265965.3,,281446850.5,82822225.12,472013.949,274521.278,186485.932,463806171.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,2021,Import,79726.179,121188255.3,3510549.829,389033227.8,699980.875,86657776.23,1688904641.0,185491883.2,130354249.1,411360069.9,539546476.6,841220.781,745723527.2,650352.497,5908.747,10924789.25,427046959.4,138279835.2,2056830.765,16362681.35,1357979634.0,184940977.5,41902620.51,74222548.78,523006089.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,2022,Export,,9371.478,2199740.33,501931800.9,6383.733,1124600340.0,21905067247.0,10456072.76,2222681618.0,3651531334.0,1443606037.0,0.923,5141111371.0,,2405.46,21061194.68,1893793661.0,1138424.336,,70527664.23,714078426.0,696834.426,358407.396,346542.792,651446315.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,2022,Import,43963.263,196474895.8,10201892.63,810895042.7,1385031.951,243935286.5,2855930452.0,252326618.9,226545449.6,377125959.0,637633600.6,8139365.623,1082864252.0,1172872.739,35638.461,16537609.72,367238354.4,252330066.6,12988888.27,18446030.23,1913296319.0,96971520.41,67693296.97,115039707.9,842276411.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,2023,Export,102.187,795.122,195824.815,556814777.0,122783873.3,713099815.7,18427549207.0,284527323.9,2968703761.0,1876891816.0,476949702.2,24639.167,2342586973.0,,1729.044,8491324.667,930200363.6,4067772.522,2499.03,63764.129,226547083.7,66820.654,869773.849,58164776.7,402433840.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,2023,Import,28619.993,121206428.2,15858552.97,460581294.0,1417747.661,54214493.61,2438062897.0,366098893.4,220560360.7,389628762.0,775353152.7,8278402.588,1033533725.0,384935.611,912.991,9451383.603,560524413.1,189312691.3,1588515.283,13773255.73,1713449337.0,89108178.39,168746640.9,136129545.9,890301944.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIA,2000,Export,,,112061.0,,,296666.0,,,,202452.0,26318.0,,,,,,,31427.0,,,,,,,2772056.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIA,2000,Import,136.0,53.0,201274.0,37889.0,2719.0,2157897.0,21704.0,36199.0,35189.0,1567718.0,1898931.0,,4281.0,,,5176.0,454321.0,3816122.0,26.0,57.0,2190.0,16301.0,71.0,13734.0,62100625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIA,2001,Export,,,,,,,,,457.0,344041.0,65532.0,,1115.0,,,,3560.0,122926.0,,,,,,,1219299.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIA,2001,Import,1459.0,11596.0,140495.0,35576.0,431.0,1120752.0,12063.0,128980.0,136614.0,1706450.0,2415059.0,,2793.0,,,5186.0,427800.0,2102663.0,66.0,66.0,3229.0,11036.0,,17732.0,54373025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
